date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:48:47	823/823	---M--	200	added ('OK')	image/png	etag:%22c8755fb2fd168efd728d06bfa354d0ab-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/testimonial/brand-5.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/testimonial/brand-5.png	(from https://saaslyn-merge-html.netlify.app/)
13:48:49	67783/67783	---M--	200	added ('OK')	image/png	etag:%2272f20ad360f04d95a3f18a0ae42f3dbb-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/testimonial/user-5.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/testimonial/user-5.png	(from https://saaslyn-merge-html.netlify.app/)
13:48:49	823/823	---M--	200	added ('OK')	image/png	etag:%22c8755fb2fd168efd728d06bfa354d0ab-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/testimonial/brand-6.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/testimonial/brand-6.png	(from https://saaslyn-merge-html.netlify.app/)
13:48:51	69871/69871	---M--	200	added ('OK')	image/png	etag:%220e93c182aec30c461862c6b4229a1d36-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/testimonial/user-6.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/testimonial/user-6.png	(from https://saaslyn-merge-html.netlify.app/)
13:48:53	56627/56627	---M--	200	added ('OK')	image/png	etag:%22c5970068415811a3071dbd8c1d29f2e5-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/blog/blog-thumb-1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/blog/blog-thumb-1.png	(from https://saaslyn-merge-html.netlify.app/)
13:48:53	1025556/1025556	---M--	200	added ('OK')	image/png	etag:%220c258b0f128e971b996cebbfb33dd821-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/pricing/pricing-bg.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/pricing/pricing-bg.png	(from https://saaslyn-merge-html.netlify.app/)
13:48:54	58791/58791	---M--	200	added ('OK')	image/png	etag:%22951d814604a04a3f914676252a9e2bf5-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/blog/blog-thumb-2.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/blog/blog-thumb-2.png	(from https://saaslyn-merge-html.netlify.app/)
13:48:55	47925/47925	---M--	200	added ('OK')	image/png	etag:%223a64bb0e7a7af277b77bef897d448f90-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/blog/blog-thumb-3.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/blog/blog-thumb-3.png	(from https://saaslyn-merge-html.netlify.app/)
13:48:56	6148/6148	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c1199d6d7b88f637a9e0a4ecd6abf5a8-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/images/footer-long-text.svg	./site-copy/saaslyn-merge-html.netlify.app/assets/images/footer-long-text.svg	(from https://saaslyn-merge-html.netlify.app/)
13:48:57	298313/298313	---M--	200	added ('OK')	image/png	etag:%227e7715746fca3ef96be8ca51197d348e-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/cta/cta-bg.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/cta/cta-bg.png	(from https://saaslyn-merge-html.netlify.app/)
13:48:58	219067/219067	---M--	200	added ('OK')	image/png	etag:%223d1d13b7d54274f421fb47f140e796dc-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/footer/footer-content-bg.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/footer/footer-content-bg.png	(from https://saaslyn-merge-html.netlify.app/)
13:48:59	87533/87533	---M-Z	200	added ('OK')	application/javascript	etag:%220e60f9d347dccadb66894a87e7ec9b1e-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/vendor/jquery-3.7.1.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/vendor/jquery-3.7.1.min.js	(from https://saaslyn-merge-html.netlify.app/)
13:48:59	1928/1928	---M-Z	200	added ('OK')	application/javascript	etag:%223cb8c39a0bde62f13def32146c582ea5-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/vendor/counter.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/vendor/counter.js	(from https://saaslyn-merge-html.netlify.app/)
13:49:00	80496/80496	---M-Z	200	added ('OK')	application/javascript	etag:%22a767e311b4a9374d6cbe8e6e0ba67109-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/vendor/bootstrap.bundle.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/vendor/bootstrap.bundle.min.js	(from https://saaslyn-merge-html.netlify.app/)
13:49:01	4019/4019	---M-Z	200	added ('OK')	application/javascript	etag:%2253ea8d10329788055b3ebcb77c548026-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/vendor/jquery.meanmenu.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/vendor/jquery.meanmenu.min.js	(from https://saaslyn-merge-html.netlify.app/)
13:49:03	151701/151701	---M-Z	200	added ('OK')	application/javascript	etag:%2202a3c6b97b0e0f81cb4d5bd371978a7b-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/vendor/swiper-bundle.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/vendor/swiper-bundle.min.js	(from https://saaslyn-merge-html.netlify.app/)
13:49:03	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%22de7e372104543a7f474f79429d52f241-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/vendor/jquery.magnific-popup.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/vendor/jquery.magnific-popup.min.js	(from https://saaslyn-merge-html.netlify.app/)
13:49:05	208341/208341	---M-Z	200	added ('OK')	application/javascript	etag:%22b754ea5ad3bb3116c00157a673ee1e0e-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/vendor/chart.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/vendor/chart.js	(from https://saaslyn-merge-html.netlify.app/)
13:49:06	72304/72304	---M-Z	200	added ('OK')	application/javascript	etag:%22c0b31fd133bb2d3e337324481c7affbc-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/vendor/gsap.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/vendor/gsap.min.js	(from https://saaslyn-merge-html.netlify.app/)
13:49:06	13512/13512	---M-Z	200	added ('OK')	application/javascript	etag:%2299b3a50840588dbc4ae1d4116f80a8d9-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/vendor/ScrollSmoother.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/vendor/ScrollSmoother.min.js	(from https://saaslyn-merge-html.netlify.app/)
13:49:07	43974/43974	---M-Z	200	added ('OK')	application/javascript	etag:%228914cc44c3130e7495c9599a9424eaa5-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/vendor/ScrollTrigger.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/vendor/ScrollTrigger.min.js	(from https://saaslyn-merge-html.netlify.app/)
13:49:08	4127/4127	---M-Z	200	added ('OK')	application/javascript	etag:%22ca1a7d4f34d22c2925c9efe8aa408fdd-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/vendor/ScrollToPlugin.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/vendor/ScrollToPlugin.min.js	(from https://saaslyn-merge-html.netlify.app/)
13:49:09	15689/15689	---M-Z	200	added ('OK')	application/javascript	etag:%2219d6a182575dfbf3c77755419ab17a7c-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/vendor/SplitText.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/vendor/SplitText.min.js	(from https://saaslyn-merge-html.netlify.app/)
13:49:10	11296/11296	---M-Z	200	added ('OK')	application/javascript	etag:%223054511f48b1d45cc5f391090947b87c-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/vendor/split-types.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/vendor/split-types.min.js	(from https://saaslyn-merge-html.netlify.app/)
13:49:12	21728/21728	---M-Z	200	added ('OK')	application/javascript	etag:%2268874ff8ad4f418e296640927b5b477f-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/vendor/MotionPathPlugin.min.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/vendor/MotionPathPlugin.min.js	(from https://saaslyn-merge-html.netlify.app/)
13:49:12	1102/1102	---M-Z	200	added ('OK')	application/javascript	etag:%2211368d2d96056b6f90462ac1803d8129-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/vendor/backToTop.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/vendor/backToTop.js	(from https://saaslyn-merge-html.netlify.app/)
13:49:13	46069/46069	---M-Z	200	added ('OK')	application/javascript	etag:%2279e7a547c45efdbf294d9099730f3062-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/js/main.js	./site-copy/saaslyn-merge-html.netlify.app/assets/js/main.js	(from https://saaslyn-merge-html.netlify.app/)
13:49:15	232111/232111	---M-Z	200	added ('OK')	text/css	etag:%221a95e667b4ca7b1e4b25c12953a1e471-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/plugins/bootstrap.min.css	./site-copy/saaslyn-merge-html.netlify.app/assets/plugins/bootstrap.min.css	(from https://saaslyn-merge-html.netlify.app/assets/css/plugins.css)
13:49:15	1355/1355	---M-Z	200	added ('OK')	text/css	etag:%22dc8a878aeb06d11be2aec55e59a4d89a-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/plugins/fortAwesome.css	./site-copy/saaslyn-merge-html.netlify.app/assets/plugins/fortAwesome.css	(from https://saaslyn-merge-html.netlify.app/assets/css/plugins.css)
13:49:16	14974/14974	---M-Z	200	added ('OK')	text/css	etag:%22cf3c29707fe3e38f089699f35ea4f418-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/plugins/select2.css	./site-copy/saaslyn-merge-html.netlify.app/assets/plugins/select2.css	(from https://saaslyn-merge-html.netlify.app/assets/css/plugins.css)
13:49:17	18459/18459	---M-Z	200	added ('OK')	text/css	etag:%22d6647cca045e453f6d954bcd1da710c8-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/plugins/swiper-bundle.min.css	./site-copy/saaslyn-merge-html.netlify.app/assets/plugins/swiper-bundle.min.css	(from https://saaslyn-merge-html.netlify.app/assets/css/plugins.css)
13:49:18	2613/2613	---M-Z	200	added ('OK')	text/css	etag:%22ef30a469c7be40888cc33b8538c7178b-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/plugins/meanmenu.min.css	./site-copy/saaslyn-merge-html.netlify.app/assets/plugins/meanmenu.min.css	(from https://saaslyn-merge-html.netlify.app/assets/css/plugins.css)
13:49:19	6951/6951	---M-Z	200	added ('OK')	text/css	etag:%2284f63e93cd9e99f1442ee1c70e881200-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/plugins/magnific-popup.css	./site-copy/saaslyn-merge-html.netlify.app/assets/plugins/magnific-popup.css	(from https://saaslyn-merge-html.netlify.app/assets/css/plugins.css)
13:49:20	459/459	---M--	200	added ('OK')	text/css	etag:%225ecdc6d8a4a9c68394f692aad8721606-ssl%22	https://saaslyn-merge-html.netlify.app/assets/plugins/lenis.css	./site-copy/saaslyn-merge-html.netlify.app/assets/plugins/lenis.css	(from https://saaslyn-merge-html.netlify.app/assets/css/plugins.css)
13:49:21	356/356	---M--	200	added ('OK')	image/png	etag:%229ce9dd7bb3ff0332f8b196bfa02f18cb-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/cross-out.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/cross-out.png	(from https://saaslyn-merge-html.netlify.app/assets/css/style.css)
13:49:22	13424/13424	---M-Z	200	added ('OK')	image/svg+xml	etag:%222b6c5f69c227e3e5c60ec6cd374ab599-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/images/logo-2.svg	./site-copy/saaslyn-merge-html.netlify.app/assets/images/logo-2.svg	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:23	1852/1852	---M--	200	added ('OK')	image/png	etag:%22d9003fe44ee7135abd636270369f2102-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/banner/user-avatar-1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/banner/user-avatar-1.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:25	1972/1972	---M--	200	added ('OK')	image/png	etag:%223c80842ef39074410d330fe25ee85bc3-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/banner/user-avatar-2.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/banner/user-avatar-2.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:26	1740/1740	---M--	200	added ('OK')	image/png	etag:%22068bb076e945f03a24e1f0f8f34c39c6-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/banner/user-avatar-3.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/banner/user-avatar-3.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:27	1623/1623	---M--	200	added ('OK')	image/png	etag:%229766a42a894f89d3c0c2aa61b9733c16-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/banner/user-avatar-4.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/banner/user-avatar-4.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:29	92254/92254	---M--	200	added ('OK')	image/png	etag:%22ce18787b0e49b09d25f313224acf3af8-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/banner/banner-two-thumb.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/banner/banner-two-thumb.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:29	4432/4432	---M--	200	added ('OK')	image/png	etag:%22d563e8b75b6ff6fcf1a554acea7ffe3f-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/banner/banner-two-graph-1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/banner/banner-two-graph-1.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:30	6793/6793	---M--	200	added ('OK')	image/png	etag:%222ad27382ef72142c34ad6d64e9bb389b-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/banner/banner-two-graph-2.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/banner/banner-two-graph-2.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:32	26715/26715	---M--	200	added ('OK')	image/png	etag:%22ace9f7f82a51b8e05c1a9bd475bd5944-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/banner/banner-two-doots-shape.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/banner/banner-two-doots-shape.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:32	836/836	---M--	200	added ('OK')	image/png	etag:%22a64693e152611223c609e3cc6bfbe244-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/features/features-2-shape-1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/features/features-2-shape-1.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:33	18790/18790	---M--	200	added ('OK')	image/png	etag:%22fdf2ec04ff829692a83d55d3803c6838-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/features/features-2-bg.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/features/features-2-bg.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:34	11150/11150	---M-Z	200	added ('OK')	image/svg+xml	etag:%2204b7bb9fd80ea2ad7fd66924b5d95f8b-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/images/features/features-2-item-thumb-1.svg	./site-copy/saaslyn-merge-html.netlify.app/assets/images/features/features-2-item-thumb-1.svg	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:35	40240/40240	---M-Z	200	added ('OK')	image/svg+xml	etag:%2215c77d07fa547ab918370688cc48cf3e-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/images/features/features-2-item-thumb-2.svg	./site-copy/saaslyn-merge-html.netlify.app/assets/images/features/features-2-item-thumb-2.svg	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:37	75588/75588	---M-Z	200	added ('OK')	image/svg+xml	etag:%22934f8b81755e8a4dbd320e4245fea3b8-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/images/features/features-2-item-thumb-3.svg	./site-copy/saaslyn-merge-html.netlify.app/assets/images/features/features-2-item-thumb-3.svg	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:38	163352/163352	---M-Z	200	added ('OK')	image/svg+xml	etag:%229bb0daa74a8a2a00f929b80377eeb928-ssl-df%22	https://saaslyn-merge-html.netlify.app/assets/images/features/features-2-item-thumb-4.svg	./site-copy/saaslyn-merge-html.netlify.app/assets/images/features/features-2-item-thumb-4.svg	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:39	66298/66298	---M--	200	added ('OK')	image/png	etag:%220f7465c0415fa23c187613b6f6bd6bcf-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/features/features-2-thumb.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/features/features-2-thumb.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:39	559/559	---M--	200	added ('OK')	image/png	etag:%229af9e8102f0f5acf20fe0eb432b05a05-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/integration/icons/integration-icon-1.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/integration/icons/integration-icon-1.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:40	410/410	---M--	200	added ('OK')	image/png	etag:%2257010ea219fe579fda4dc57c6ddb90cf-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/integration/icons/integration-icon-2.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/integration/icons/integration-icon-2.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:41	395/395	---M--	200	added ('OK')	image/png	etag:%222c9649e9aaa312fc959a232a1fb66e6c-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/integration/icons/integration-icon-3.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/integration/icons/integration-icon-3.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:42	460/460	---M--	200	added ('OK')	image/png	etag:%22afbdb610c82c76a2ecfd85bb401fb5df-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/integration/icons/integration-icon-4.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/integration/icons/integration-icon-4.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:43	415/415	---M--	200	added ('OK')	image/png	etag:%228e4d7922569e8bad54aa7ec1cba20b34-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/integration/icons/integration-icon-5.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/integration/icons/integration-icon-5.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:44	470/470	---M--	200	added ('OK')	image/png	etag:%220ffab142177a34bb8239d14e2bd65e7e-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/integration/icons/integration-icon-6.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/integration/icons/integration-icon-6.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:45	426/426	---M--	200	added ('OK')	image/png	etag:%223514c730fd77528912844d91fd47aab1-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/integration/icons/integration-icon-7.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/integration/icons/integration-icon-7.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:46	333/333	---M--	200	added ('OK')	image/png	etag:%221c16aa80c4b64f81d4a632b487606289-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/integration/icons/integration-icon-8.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/integration/icons/integration-icon-8.png	(from https://saaslyn-merge-html.netlify.app/index-2)
13:49:48	24694/24694	---M--	200	added ('OK')	image/png	etag:%22c0bec09a9743325b50a1eec6496b9b33-ssl%22	https://saaslyn-merge-html.netlify.app/assets/images/workflow/workflow-bg.png	./site-copy/saaslyn-merge-html.netlify.app/assets/images/workflow/workflow-bg.png	(from https://saaslyn-merge-html.netlify.app/index-2)
